# Chi2_train, Chi2_test
64.058151,94.212952
41.650295,58.582497
39.918720,58.435459
36.153748,56.024494
34.109104,53.324036
32.845993,51.378925
20.614334,31.272284
5.792355,7.654098
2.027325,1.897400
2.004728,1.908621
