# Chi2_train, Chi2_test
62.237907,90.070518
36.039837,53.167606
2.780549,9.423980
1.174716,7.752790
1.163952,7.747375
1.152298,7.738630
1.140020,7.734890
1.130167,7.731537
1.123478,7.735076
1.119657,7.743751
