# Training inputs, Training outputs, Predictions
-0.993972,0.919259,0.808694
-0.981870,0.888131,0.836388
-0.981870,1.023129,0.836388
-0.978204,0.570426,0.845034
-0.978204,0.795338,0.845034
-0.965073,0.837285,0.877020
-0.965073,0.862808,0.877020
-0.953233,1.176899,0.907284
-0.953233,0.780081,0.907284
-0.929401,0.983165,0.972570
-0.929401,0.927822,0.972570
-0.929401,0.557374,0.972570
-0.929401,0.607858,0.972570
-0.929401,1.151026,0.972570
-0.929401,1.107746,0.972570
-0.888542,1.777236,1.099610
-0.888542,1.326866,1.099610
-0.888542,0.196499,1.099610
-0.884964,0.938937,1.111733
-0.873130,1.156818,1.153062
-0.873130,1.310165,1.153062
-0.862410,1.753305,1.192196
-0.862410,1.833723,1.192196
-0.848646,1.939294,1.244920
-0.848646,1.442000,1.244920
-0.848646,0.803424,1.244920
-0.848646,1.055324,1.244920
-0.848646,1.427873,1.244920
-0.848646,1.171955,1.244920
-0.804611,1.819140,1.434163
-0.795215,1.675904,1.478971
-0.795215,1.390014,1.478971
-0.795215,1.488229,1.478971
-0.791725,1.269480,1.496043
-0.791725,1.092994,1.496043
-0.781187,1.185136,1.549036
-0.771586,1.861015,1.599260
-0.771586,1.647220,1.599260
-0.767891,2.090382,1.619102
-0.767891,1.980220,1.619102
-0.767891,1.438858,1.619102
-0.767891,1.433536,1.619102
-0.767891,1.548093,1.619102
-0.767891,0.767339,1.619102
-0.709930,2.845760,1.970814
-0.701888,1.625199,2.026133
-0.698486,0.959452,2.050053
-0.689243,1.117722,2.116615
-0.689243,2.821836,2.116615
-0.687136,2.670941,2.132117
-0.687136,2.091248,2.132117
-0.687136,1.389121,2.132117
-0.687136,3.110658,2.132117
-0.687136,1.360886,2.132117
-0.687136,1.203340,2.132117
-0.687136,0.674614,2.132117
-0.687136,2.797635,2.132117
-0.680763,2.470281,2.179762
-0.680763,1.386753,2.179762
-0.615250,4.493877,2.739853
-0.608561,1.656056,2.804679
-0.608561,3.132595,2.804679
-0.606381,3.362183,2.826125
-0.606381,2.786029,2.826125
-0.606381,4.869746,2.826125
-0.606381,3.177410,2.826125
-0.606381,2.040467,2.826125
-0.606381,1.158161,2.826125
-0.605247,1.711405,2.837352
-0.597300,2.111325,2.917180
-0.597300,2.763994,2.917180
-0.589940,3.625937,2.993003
-0.525626,6.251299,3.733289
-0.525626,4.419407,3.733289
-0.525626,4.122479,3.733289
-0.525626,3.476015,3.733289
-0.525626,5.103992,3.733289
-0.525626,3.468573,3.733289
-0.525626,3.507480,3.733289
-0.525626,3.434819,3.733289
-0.515234,4.828611,3.865692
-0.512007,3.653478,3.907483
-0.505356,1.699355,3.994622
-0.499117,3.884847,4.077565
-0.499117,4.426045,4.077565
-0.499117,5.247429,4.077565
-0.444872,3.705794,4.840936
-0.444872,6.699220,4.840936
-0.444872,4.375570,4.840936
-0.444872,6.489464,4.840936
-0.425888,6.533601,5.121899
-0.421907,5.647761,5.181419
-0.421907,5.777216,5.181419
-0.421907,5.711054,5.181419
-0.418768,4.107475,5.228454
-0.413413,2.695974,5.308908
