# Training inputs, Training outputs, Predictions
-0.993972,1.203597,0.880617
-0.981870,1.161277,0.907227
-0.981870,1.183156,0.907227
-0.978204,0.951540,0.915545
-0.978204,0.645561,0.915545
-0.965073,0.867998,0.946361
-0.965073,0.710433,0.946361
-0.953233,0.901622,0.975581
-0.953233,1.147294,0.975581
-0.929401,1.039573,1.038810
-0.929401,1.099314,1.038810
-0.929401,0.536748,1.038810
-0.929401,0.687062,1.038810
-0.929401,1.460182,1.038810
-0.929401,1.127887,1.038810
-0.888542,1.136321,1.162559
-0.888542,1.383808,1.162559
-0.888542,1.225681,1.162559
-0.884964,1.393042,1.174413
-0.873130,0.736791,1.214883
-0.873130,0.893355,1.214883
-0.862410,0.731257,1.253282
-0.862410,1.304975,1.253282
-0.848646,1.644758,1.305130
-0.848646,1.157920,1.305130
-0.848646,0.771069,1.305130
-0.848646,0.387967,1.305130
-0.848646,1.773461,1.305130
-0.848646,1.287472,1.305130
-0.804611,1.492902,1.492192
-0.795215,2.062781,1.536680
-0.795215,1.522514,1.536680
-0.795215,2.102074,1.536680
-0.791725,1.483218,1.553648
-0.791725,1.771376,1.553648
-0.781187,1.111155,1.606382
-0.771586,2.233141,1.656437
-0.771586,1.810083,1.656437
-0.767891,2.141895,1.676234
-0.767891,2.219194,1.676234
-0.767891,0.801355,1.676234
-0.767891,1.173718,1.676234
-0.767891,1.109170,1.676234
-0.767891,2.222249,1.676234
-0.709930,2.570550,2.028751
-0.701888,2.345768,2.084429
-0.698486,1.718059,2.108521
-0.689243,1.470531,2.175605
-0.689243,2.887500,2.175605
-0.687136,2.845747,2.191240
-0.687136,2.522270,2.191240
-0.687136,1.443355,2.191240
-0.687136,2.000928,2.191240
-0.687136,0.256296,2.191240
-0.687136,1.607438,2.191240
-0.687136,1.274264,2.191240
-0.687136,2.807982,2.191240
-0.680763,3.287623,2.239311
-0.680763,2.194886,2.239311
-0.615250,4.236671,2.806332
-0.608561,3.276547,2.872141
-0.608561,2.100812,2.872141
-0.606381,4.875522,2.893919
-0.606381,3.043206,2.893919
-0.606381,4.078095,2.893919
-0.606381,2.827302,2.893919
-0.606381,1.481192,2.893919
-0.606381,2.571420,2.893919
-0.605247,2.303552,2.905322
-0.597300,4.098106,2.986423
-0.597300,2.410160,2.986423
-0.589940,2.426460,3.063496
-0.525626,3.820148,3.818228
-0.525626,6.173073,3.818228
-0.525626,5.627414,3.818228
-0.525626,3.724464,3.818228
-0.525626,4.124094,3.818228
-0.525626,3.037556,3.818228
-0.525626,3.510140,3.818228
-0.525626,3.091260,3.818228
-0.515234,2.690598,3.953713
-0.512007,3.943093,3.996514
-0.505356,3.256519,4.085823
-0.499117,4.555187,4.170915
-0.499117,4.466588,4.170915
-0.499117,4.627548,4.170915
-0.444872,3.732367,4.958797
-0.444872,4.022442,4.958797
-0.444872,5.181724,4.958797
-0.444872,4.858685,4.958797
-0.425888,5.663988,5.251482
-0.421907,5.007315,5.313708
-0.421907,5.731147,5.313708
-0.421907,6.049208,5.313708
-0.418768,4.106580,5.362941
-0.413413,4.655033,5.447277
-0.408293,6.563511,5.528265
-0.364117,6.385194,6.235224
-0.364117,4.945958,6.235224
-0.364117,5.358220,6.235224
-0.364117,4.021000,6.235224
-0.364117,9.039044,6.235224
-0.364117,5.955123,6.235224
-0.364117,7.245386,6.235224
-0.364117,7.001347,6.235224
-0.331208,5.747756,6.758969
-0.328580,8.506858,6.800222
-0.328580,6.529763,6.800222
-0.325529,6.687015,6.847964
-0.325529,5.187140,6.847964
-0.321470,6.489625,6.911221
-0.321470,4.637483,6.911221
-0.317470,6.379585,6.973232
-0.317470,5.905503,6.973232
-0.283362,6.207295,7.485883
-0.283362,8.234882,7.485883
-0.283362,5.670825,7.485883
-0.283362,9.255790,7.485883
-0.235252,10.214700,8.140542
-0.235252,9.843367,8.140542
-0.232290,7.100409,8.177604
-0.229526,8.813898,8.211790
-0.229526,8.360542,8.211790
-0.226647,9.892310,8.247025
-0.226647,7.909812,8.247025
-0.226647,8.991258,8.247025
-0.202607,7.922952,8.524998
-0.202607,8.359658,8.524998
-0.202607,10.543187,8.524998
-0.202607,9.079441,8.524998
-0.202607,8.111795,8.524998
-0.141925,10.302467,9.087664
-0.141846,9.746271,9.088260
-0.139050,6.587446,9.109161
-0.139050,7.264191,9.109161
-0.137583,9.225980,9.119952
-0.137583,7.884639,9.119952
-0.135824,9.070971,9.132728
-0.135824,9.257045,9.132728
-0.121852,9.985675,9.227910
-0.121852,9.537909,9.227910
-0.121852,9.520909,9.227910
-0.121852,9.512075,9.227910
-0.121852,8.889087,9.227910
-0.121852,9.527414,9.227910
-0.121852,9.271932,9.227910
-0.121852,9.046094,9.227910
-0.121852,9.571528,9.227910
