# Chi2_train, Chi2_test
83.247711,74.749405
21.223907,22.750313
3.504602,4.901703
1.410291,2.622357
1.265297,2.414766
1.247126,2.385515
1.244980,2.383814
1.262676,2.427069
1.243595,2.380625
1.243454,2.380541
1.243388,2.380871
1.243366,2.379573
1.243600,2.378726
1.243245,2.380213
1.243841,2.382755
1.243175,2.379525
1.243112,2.380189
1.243051,2.379899
1.243126,2.378099
1.249739,2.378956
