# Chi2_train, Chi2_test
50.586914,75.974411
41.290314,60.080578
38.384525,59.389862
24.038465,36.587635
3.833175,4.249050
2.140894,2.223655
2.029252,2.068907
2.019508,2.061195
2.014174,2.055099
2.009513,2.046941
