# Chi2_train, Chi2_test
37.876926,36.816174
15.843172,17.337996
2.635482,3.939524
1.467013,2.577575
1.438671,2.539659
1.430713,2.533550
1.422816,2.522727
1.409406,2.505143
1.395603,2.485847
1.381489,2.469256
1.302082,2.394275
1.267739,2.361842
1.241530,2.340307
1.221011,2.307024
1.217596,2.304832
1.215262,2.304006
1.213285,2.300555
1.197035,2.295868
1.092151,2.204846
1.086611,2.202474
