# best iteration: (array([53]),)
3930.960693,102900.843750
33.232796,32.222542
29.872555,29.217697
26.593084,26.033466
24.775110,24.223145
24.036907,23.479422
23.262960,22.740961
20.996054,20.566490
18.781061,18.329727
17.770536,17.220869
17.177979,16.564060
16.578583,15.942429
15.339631,14.557961
13.857015,12.994917
13.201347,12.386601
4.392805,3.894855
4.122533,3.617792
3.999137,3.473758
3.731896,3.261197
3.310991,4.962484
1.887436,1.788816
1.675236,1.628067
1.550865,1.512872
2.551022,1.692904
1.319094,1.323091
1.246075,1.265860
1.209202,1.240724
1.194415,1.230695
1.356336,4.223716
1.174659,1.218395
1.269084,1.336764
1.167158,1.214918
1.164348,1.210958
1.255510,1.455813
1.311490,1.507314
1.162788,1.209597
1.154572,1.205943
1.153705,1.205012
1.687376,3.576024
1.150400,1.203603
1.155762,1.226972
1.148059,1.202539
4.879772,1.274626
1.145841,1.201500
1.206613,1.203567
1.141934,1.199381
1.406409,1.241496
1.135710,1.195733
1.141305,1.199213
1.133254,1.193932
4.706101,1.456188
1.131857,1.193793
29.217157,36.710468
1.129692,1.193623
1.155243,1.244957
1.127871,1.194079
1.660167,1.795457
1.125761,1.194798
6.585286,14.169989
1.124313,1.195193
