# best iteration: (array([55]),)
99530.828125,2525.222168
35.037148,33.200096
33.965508,32.454353
32.769226,31.338940
31.246128,29.951654
29.369099,28.248234
26.744946,25.732590
24.755558,23.745872
22.561836,21.658997
18.322151,17.358322
15.464150,14.338992
14.739882,14.128342
12.907672,11.820571
11.293567,9.976686
2.699634,2.641725
2.280751,2.263378
2.025603,2.008386
1.813883,1.797089
1.700877,1.687855
1.634200,1.627391
1.582294,1.579396
1.531000,1.530920
1.369184,1.396894
1.318589,1.333932
1.234514,1.276987
1.256153,1.341350
1.199144,1.245592
1.222505,1.298097
1.184797,1.229866
1.172928,1.218072
4.153596,4.676028
1.159522,1.206215
1.194321,1.239170
1.153172,1.200007
1.150263,1.196711
1.148003,1.193985
1.144584,1.190126
1.145757,1.192131
1.140818,1.186269
1.140731,1.191645
4.448349,7.045022
1.135441,1.182507
1.133947,1.181206
1.131864,1.180227
1.152751,1.192184
1.554372,1.868222
1.126641,1.177972
1.127271,1.178138
1.127503,1.178249
1.123104,1.177537
1.121962,1.177661
1.515005,1.677327
1.120277,1.177774
1.123337,1.178939
4.126186,2.517954
1.132675,1.175767
1.116358,1.176797
1.112833,1.178257
1.111400,1.177938
30.291401,40.285351
