# best iteration: (array([59]),)
129166.367188,104.934372
34.461803,32.823296
29.457729,28.412569
25.466232,24.655241
23.834845,23.064610
21.512350,20.790579
19.542353,19.083912
18.035479,17.231781
17.798210,17.277023
17.359867,16.415390
16.793312,15.788798
15.476933,14.343492
12.845737,11.938087
5.518577,5.243009
9.437175,19.729626
3.017549,2.899146
2.634458,2.601162
2.455724,2.437221
2.481743,2.559705
2.176486,2.176103
2.108498,2.120780
2.078045,2.100717
2.052573,2.083176
4.341895,6.432944
1.827955,1.900998
1.836474,9.174681
19.481230,12.839963
1.995448,2.489357
1.185892,1.278570
1.227528,1.862220
1.153381,1.254718
1.149736,1.249079
1.147842,1.247356
1.145774,1.244045
1.144246,1.242284
1.156411,1.254330
1.144129,1.239101
1.141433,1.238919
1.178384,1.347836
3.809209,3.408149
1.140229,1.240873
1.163236,1.286041
14.759574,7.880378
1.136312,1.231439
1.132566,1.229695
1.131152,1.228804
1.130655,1.227358
1.129325,1.227515
1.138304,1.245857
1.127505,1.227038
1.140768,1.243404
1.130734,1.229180
1.126087,1.226908
1.126834,1.226117
1.124994,1.226497
1.126942,1.234755
1.127804,1.234523
1.151438,1.243888
1.124740,1.228073
1.123484,1.225722
