# best iteration: (array([59]),)
46074.496094,30435.943359
33.974483,32.562771
31.469122,31.198145
27.401428,26.604132
25.320490,24.576935
23.672745,22.969181
21.362650,20.794937
18.399084,17.658735
17.794317,17.036901
17.502499,16.696419
15.564168,14.742913
14.061557,13.313665
13.948130,13.616551
8.324294,7.990568
4.319236,5.134314
3.045959,2.880922
2.547046,2.470913
2.351639,2.311291
2.254300,2.231956
2.157114,2.145499
2.052739,2.057415
1.947972,1.977471
1.832460,1.875429
1.744787,1.796809
1.677465,1.732336
1.707803,1.725872
1.270006,1.385624
1.317512,1.460358
1.252564,1.277694
1.201104,1.262625
1.192472,1.254945
1.494090,1.469718
1.181113,1.244901
1.185313,1.242363
1.171983,1.237007
1.532336,2.278396
1.161970,1.227050
1.273160,1.269654
1.151278,1.215237
1.154355,1.212054
1.142825,1.205780
1.195560,1.227906
1.136934,1.199722
34.151897,20.889179
1.133197,1.196989
1.130441,1.195003
1.151334,1.206499
1.126289,1.192620
1.126257,1.193145
1.158124,1.248410
1.119792,1.189894
1.118620,1.189734
1.119231,1.190254
1.115819,1.188514
1.118267,1.188721
3.077175,2.085455
1.113176,1.187189
1.112684,1.186821
1.208285,1.224692
1.110818,1.185906
