# best iteration: (array([59]),)
1564309.500000,773062.625000
35.543358,33.926910
34.632423,33.127403
33.905678,32.561985
33.423492,32.226608
32.593918,31.502628
30.214390,29.302015
27.361719,26.473484
25.703779,24.880777
24.787998,24.020010
100.391701,67.934067
20.708145,20.113232
18.077919,17.364468
16.408287,15.524461
14.369661,13.489869
4.608564,4.373572
10.401537,15.301577
6.853442,3.899101
2.638628,2.597502
1.950693,1.977311
1.780123,1.816680
1.764425,1.804483
3.025978,1.812196
1.682260,1.710349
1.656324,1.683329
1.637475,1.694475
1.539241,1.569500
1.821948,1.587271
1.361059,1.399770
1.275337,1.321263
1.206276,1.257491
1.337573,2.894300
1.160436,1.212560
1.181944,1.413677
2.333364,3.181275
1.153744,1.204727
1.152273,1.203591
1.150972,1.202263
1.150349,1.201204
1.165165,1.207357
1.517684,1.431629
1.151232,1.203241
1.148939,1.198630
1.143835,1.199467
1.142543,1.199394
1.226161,1.212275
1.140588,1.197927
1.176035,1.474237
1.272404,1.453853
1.137465,1.195756
1.141758,1.211629
2.906238,4.149649
1.134971,1.194528
1.134294,1.192721
1.134154,1.191934
1.132774,1.192389
1.131958,1.191504
4.820632,7.841283
9.864057,14.330749
1.127906,1.188709
