# best iteration: (array([59]),)
2291857.750000,1282711.250000
46.461769,43.103943
41.638710,38.807125
37.440762,35.435242
35.643345,33.704086
34.549728,32.517811
33.495026,31.589788
31.778036,30.092766
37.646484,25.367262
19.952528,19.123335
15.922249,15.047014
14.965563,14.083592
14.399044,13.578092
14.171404,13.359987
14.057977,13.242743
13.840709,13.022562
6.420325,8.803244
3.743853,3.314632
2.229854,2.175709
2.023376,1.960801
1.911382,1.859488
2.566376,3.122485
11.809779,18.627459
1.691616,1.675090
1.615683,1.608826
1.494205,1.505878
1.392228,1.408803
3.309885,1.934005
1.231968,1.279196
1.241014,1.279110
1.516696,1.343315
1.203956,1.251088
1.200438,1.249079
1.197750,1.248601
1.191224,1.243501
1.183790,1.237930
1.173815,1.229686
1.171592,1.233051
1.168903,1.227628
1.166557,1.227183
1.165538,1.226561
1.172915,1.263191
7.967667,8.883629
1.162317,1.224172
1.246004,1.307212
1.160629,1.222171
1.158756,1.221533
1.158385,1.220459
1.156734,1.219569
1.702958,1.668900
1.155715,1.218175
1.156493,1.216773
1.154500,1.218093
1.154911,1.216213
1.343210,1.394860
1.151806,1.215502
1.269401,1.894904
1.151375,1.214624
2.114420,1.884999
1.150222,1.213303
