# best iteration: (array([59]),)
1654749.375000,750504.062500
35.030430,33.311535
34.058750,32.213425
33.819481,32.047657
33.508671,31.812260
32.984650,31.358189
32.182320,30.598024
31.454567,30.044369
27.628998,26.182787
25.845320,24.569292
25.554459,24.305046
24.971394,23.796907
24.537889,23.377979
23.765900,22.679039
22.895403,21.872921
22.209366,21.220314
20.173611,19.292864
16.268166,15.479281
29.182903,22.070480
14.006520,13.240019
8.397748,7.904194
2.969605,3.171717
2.431247,2.353882
2.271991,2.210407
2.181118,2.538169
2.568218,2.118606
8.135415,5.059447
1.865147,1.790485
1.837230,1.709529
1.371607,1.354851
1.302121,1.294133
1.270279,1.267233
2.070901,2.912058
1.402209,1.279553
1.234847,1.236912
2.082666,1.377504
1.226460,1.228638
1.221932,1.222941
1.222310,1.224820
1.217819,1.217739
1.215384,1.215483
1.214510,1.215466
1.300825,1.224792
1.211847,1.209946
1.209844,1.207086
1.716308,2.702963
1.207526,1.204668
1.551947,2.101378
1.203042,1.199639
11.111982,18.389275
1.199045,1.195739
1.196320,1.192457
1.209800,2.200692
1.191693,1.188609
5.933438,9.744212
1.188053,1.184189
1.510062,4.142802
1.185253,1.181087
1.448874,3.487932
1.183447,1.179781
