# best iteration: (array([59]),)
1705080.750000,979857.062500
38.209862,34.723263
35.298542,32.765343
34.372665,31.897070
33.349899,31.038464
31.888117,29.789101
27.531193,25.892380
23.218136,21.893749
19.640940,18.442926
17.752470,16.553366
16.185110,14.855252
14.855612,13.492043
14.264460,12.875632
13.910959,12.533812
13.638807,12.298858
12.908860,11.730465
7.785477,9.592738
3.010206,2.791204
2.515082,2.637525
3.820100,6.823403
2.144440,2.391166
1.856244,1.845865
1.759014,1.750804
1.720865,1.715061
1.692198,1.690679
1.663206,1.666800
1.895344,2.017267
1.574654,1.582972
33.606361,43.165161
1.474399,1.491989
1.419074,1.439364
1.382578,1.409371
1.334873,1.365142
1.297181,1.323818
1.240969,1.281212
1.231661,1.273083
1.228673,1.271282
1.243594,1.276316
1.218499,1.261608
1.215308,1.258368
4.028008,9.023880
1.208190,1.251506
17.193329,17.138704
1.202133,1.246480
1.201473,1.246356
1.294063,1.330301
1.238226,1.315286
1.197538,1.247363
1.190258,1.237077
1.394038,1.368326
1.184976,1.233358
1.183606,1.232752
1.191838,1.233742
1.200941,1.257604
3.739811,1.510541
1.178080,1.230919
1.176658,1.228959
1.387802,1.330095
1.539267,1.882478
1.174015,1.226891
