# best iteration: (array([58]),)
265482.562500,39003.632812
33.763626,32.100334
32.894833,31.455826
31.035662,29.914553
26.424500,25.656183
24.420057,23.723848
22.818571,22.210049
21.864016,22.111626
19.602947,19.175665
18.168034,17.660620
17.565229,16.987490
17.256330,16.706730
16.272121,15.629422
15.070227,14.451296
14.233706,13.705566
13.463189,12.991219
6.782102,6.699528
9.730782,23.425045
2.870849,6.905783
2.182120,2.371556
1.956251,2.108870
1.842814,1.956552
1.747404,1.873843
2.137850,1.987425
1.663368,1.799997
1.657550,1.824062
1.610964,1.761367
1.565136,1.704597
22.606146,32.994587
1.463375,1.589754
1.413786,1.527191
1.378215,1.482626
1.345626,1.442957
1.319022,1.414676
1.291390,1.379756
1.266112,1.353190
15.228651,24.222227
1.225726,1.313959
1.211438,1.300241
1.201939,1.288406
1.298921,3.989715
1.180730,1.273815
1.174492,1.268238
5.493708,1.945969
1.164582,1.259161
1.161288,1.255871
1.511532,2.393114
1.153122,1.251939
1.151645,1.249911
1.216489,1.380726
1.145060,1.245624
1.145370,1.245687
1.147799,1.244656
1.140333,1.241600
1.140380,1.241192
4.360755,1.364836
1.138332,1.240028
2.946717,3.263050
1.136832,1.238019
1.145180,1.241082
