# best iteration: (array([57]),)
222931.312500,38407.308594
34.765621,33.661251
33.702744,32.746349
32.799660,32.009109
30.963511,30.302944
28.134066,27.608644
27.155188,30.289251
23.126125,22.754883
53.922073,93.243828
17.669582,17.293842
16.353073,15.914113
15.676990,15.211390
14.425971,13.809954
13.036314,12.308053
8.237533,7.858670
3.234127,3.280803
2.295486,2.346082
1.990060,2.055160
4.798231,2.323956
1.964851,1.989828
1.722293,1.783612
1.643956,1.705694
1.534515,1.605085
1.359799,1.421389
1.610820,3.403557
1.276552,1.328729
1.242782,1.288010
17.388109,16.243731
1.209655,1.249316
1.188409,1.237434
1.575048,1.460186
1.177022,1.227046
1.171101,1.221864
1.177974,1.230345
9.907494,17.376881
1.163401,1.220598
1.441633,1.739925
1.153399,1.211214
1.151737,1.209877
17.054007,16.985203
1.147915,1.207804
1.145864,1.207782
1.147046,1.207403
1.143644,1.205862
1.144206,1.205170
1.141903,1.205077
1.177394,3.026872
1.165389,1.223528
1.139259,1.204566
25.786415,36.014072
1.138138,1.203146
4.608341,1.265844
1.135304,1.200322
2.222407,1.226710
1.132481,1.200612
1.181239,1.847361
1.131186,1.200506
1.131636,1.199932
1.129905,1.200379
1.129967,1.200417
