# best iteration: (array([52]),)
182959.156250,2028.516357
34.494118,32.344677
33.536110,31.674501
203.689453,88.161079
31.709013,30.100376
30.435369,28.949083
29.362848,34.181705
25.483107,24.232849
23.322830,22.166904
20.490566,19.874973
44.485458,57.126961
16.983234,15.599709
14.898581,13.440665
13.622561,12.288555
4.299155,3.870817
3.754133,7.288353
2.266011,2.249453
2.077667,2.057176
1.979976,1.968837
1.871131,1.850808
1.809730,1.787311
3.202052,1.813698
1.748474,1.736681
1.650631,1.650028
1.467047,1.485092
1.309669,1.805338
1.217068,1.274722
1.213114,1.276435
7.300084,3.806708
1.197608,1.261646
1.193773,1.258984
4.499451,4.627923
1.186957,1.253263
1.183388,1.250712
1.180700,1.248442
1.177876,1.246581
1.203736,1.273295
1.173852,1.243551
1.170554,1.240759
1.169797,1.242601
1.166635,1.239710
1.164252,1.236272
1.176693,1.237744
1.160574,1.234187
1.159011,1.233656
1.158153,1.232980
2.581858,1.705519
1.155985,1.232366
2.739733,1.780382
1.154156,1.231747
1.367452,1.245255
1.152012,1.231636
1.151585,1.231028
1.149774,1.231550
4.539464,3.319075
1.149326,1.252041
1.146191,1.232475
1.146106,1.234286
1.148798,1.240315
1.145448,1.235402
