# best iteration: (array([59]),)
1713480.500000,823668.750000
34.930176,33.040157
33.962978,32.256790
33.136433,31.604652
31.424023,30.072250
27.456215,26.359886
29.936495,34.211288
23.385422,22.409718
21.974812,21.077530
20.483757,19.640501
19.213572,18.351341
18.402451,17.487146
17.963839,17.013165
17.689632,16.722097
17.102509,16.064121
15.974791,14.830142
46.044643,46.855972
7.904300,7.446870
16.646137,13.539219
4.302169,3.866254
4.304677,3.916407
7.440341,6.401023
2.145707,2.207513
1.823549,1.872410
1.926674,1.865528
1.752902,1.805127
1.730816,1.776830
4.148915,2.069583
1.640825,1.686464
1.564088,1.609235
3.773056,1.874593
1.195694,1.293212
6.507079,20.480852
1.167818,1.270783
1.220570,1.640541
1.150977,1.257434
1.539881,1.267595
1.141652,1.249641
1.145761,1.277547
1.132720,1.241949
1.131202,1.239853
1.134614,1.257669
1.128788,1.235751
1.124228,1.236488
1.116554,1.228972
1.116528,1.233241
1.102815,1.217739
1.679961,1.529595
1.097954,1.213819
1.097763,1.213823
1.140497,1.288465
4.347921,2.878160
1.092525,1.211787
1.097247,1.219194
1.091322,1.210835
1.125968,1.219951
1.089174,1.209312
1.089548,1.208487
1.087214,1.207850
1.086425,1.207065
