# best iteration: (array([59]),)
14121.333008,17329.048828
34.229794,32.553741
31.267117,29.949678
26.422009,25.431021
24.014797,25.360058
18.275129,17.545290
17.361837,16.519247
16.746923,15.887995
15.572311,14.744304
14.547796,13.728915
13.823626,12.971316
12.402982,11.723203
4.496323,4.097213
4.164497,3.752594
3.840423,3.468870
2.488356,2.515977
1.808009,1.840563
2.705902,11.422010
1.377138,1.432999
1.348205,1.405240
1.330908,1.388069
1.367585,1.430056
1.310150,1.366407
1.302193,1.357794
1.295587,1.350584
1.304279,1.352755
1.285911,1.340749
2.042652,2.155475
1.278430,1.334084
1.285397,1.484030
1.271922,1.328847
1.268509,1.325745
1.266759,1.325813
2.732162,2.072475
1.242112,1.290058
1.261219,1.847906
1.234630,1.283288
1.229004,1.276637
1.223370,1.271520
5.993124,3.534055
1.203864,1.253724
1.631963,1.720471
1.202807,1.252052
1.190092,1.245923
1.189062,1.247309
1.182905,1.240623
1.183159,1.237939
1.180693,1.238557
1.175722,1.234434
1.175385,1.235421
1.173049,1.231936
1.556338,1.404646
1.168209,1.229839
1.166116,1.228578
1.169265,1.231941
2.131510,2.610218
16.203325,13.191769
1.159574,1.224710
3.164281,2.987176
1.159108,1.223804
