# best iteration: (array([59]),)
302825.031250,32048.882812
34.522026,32.806915
33.659882,32.202389
31.523705,30.360748
26.490808,25.729891
25.232210,24.534914
23.166363,22.645750
21.198917,21.107283
18.332869,18.000408
17.665565,17.246901
97.025017,117.449287
17.203960,16.713860
16.713535,16.211456
25.841587,16.094303
39.280674,55.850700
6.063072,5.796734
4.163625,3.801682
3.877831,3.543627
4.943803,3.207442
2.523467,2.513547
2.285422,2.301471
2.093872,2.111861
1.836370,1.857144
2.154892,2.661200
1.324877,1.338092
1.694262,1.329922
1.208373,1.229475
1.196718,1.220462
1.190859,1.228032
1.790110,1.237463
1.198389,1.242585
1.167495,1.191083
1.161423,1.183922
1.162645,1.187051
1.159830,1.184982
1.832891,1.275773
1.438567,1.688012
1.148055,1.174943
1.172262,1.257125
1.566214,1.187512
27.675093,33.306389
1.568386,1.623523
1.138625,1.166926
1.137831,1.166688
1.136230,1.165659
1.135613,1.165959
1.133908,1.165086
13.208531,10.769139
1.131242,1.164677
1.130900,1.165419
1.129099,1.164801
1.141118,1.171993
6.639918,5.970340
1.126651,1.164739
1.162674,1.252821
3.089077,3.643399
1.124729,1.164590
1.124362,1.164325
1.647316,1.717651
1.123355,1.164176
