# best iteration: (array([58]),)
329166.343750,65641.546875
34.981045,32.962303
33.783577,31.990320
32.998299,31.390141
31.011501,29.614117
27.504372,26.346794
25.252459,24.223513
24.250509,23.319439
22.880268,22.061329
20.536770,19.791637
18.593012,17.733385
18.015188,17.596409
17.389324,16.511589
14.743246,13.730266
10.159691,41.894840
4.382297,4.139506
2.903059,2.848408
3.815414,4.783761
2.083813,2.116699
2.630887,2.245842
1.532640,1.590216
1.341046,1.411442
33.542465,17.656271
1.227552,1.293037
1.214339,1.277711
1.207250,1.275798
1.190863,1.252483
1.395490,1.296852
1.175616,1.240558
1.170176,1.233524
1.213122,1.247793
1.159926,1.222573
1.156748,1.219517
1.161681,1.254323
1.150387,1.211933
1.152834,1.213886
1.144396,1.206372
1.142318,1.204104
1.978750,1.800186
1.170250,1.367927
1.131381,1.192583
1.577341,1.203728
2.470845,4.909499
1.326159,1.617290
1.324904,1.382433
1.115544,1.181192
1.116630,1.181706
1.121942,1.205090
1.479790,1.580189
5.939619,7.845608
1.108790,1.179496
2.137379,1.890336
1.107556,1.179470
1.106165,1.176268
1.105454,1.177109
1.163111,1.229364
21.305887,16.578234
1.108931,1.265510
1.101850,1.174065
1.984112,1.836206
