# best iteration: (array([50]),)
2215637.750000,965871.000000
17.415659,17.326735
16.822474,16.859859
16.629297,16.692755
16.357115,16.446060
16.002111,16.228846
15.341784,15.531888
14.396824,14.673306
13.192943,13.543654
12.438639,12.850167
11.807234,12.215822
11.173820,11.558525
10.061170,10.437594
141.763916,197.638947
5.941092,6.163819
3.363438,3.444776
1.995262,2.059882
2.795299,3.710399
1.884768,1.945585
2.026765,2.225853
1.832703,1.901551
1.821176,1.892259
3.099971,4.225877
1.801508,1.876544
1.942944,1.869043
1.727645,1.778706
1.655384,1.691976
1.601245,1.633946
1.451064,1.466105
8.835648,12.748252
1.195345,1.208870
1.172851,1.157145
1.150183,1.152144
1.144582,1.138682
1.740816,1.498086
1.165356,1.139138
1.141428,1.131174
1.133722,1.124612
1.144080,1.134870
1.409122,1.599750
1.131533,1.120308
1.130529,1.119332
19.228153,2.121985
1.128701,1.117797
1.128160,1.116764
1.126451,1.114706
1.124559,1.112194
1.986943,1.814880
1.123774,1.111882
1.122379,1.109961
1.122063,1.108541
4.589157,3.160324
