# best iteration: (array([37]),)
822187.187500,97346.570312
18.526276,18.475256
17.337873,17.671623
16.709906,17.038307
17.545019,18.938904
96.989159,815.797729
14.150318,14.560007
56.048332,51.119110
12.120677,12.793599
11.641108,12.424830
11.324502,12.083997
10.700337,11.447794
10.368208,11.076114
9.472411,10.174314
8.065231,8.743406
5.558196,6.024869
3.828396,4.135768
3.264924,3.513420
3.129183,3.365901
3.071693,3.297910
3.028407,3.246248
2.997876,3.209033
3.077858,4.027327
2.910867,3.108808
3.446221,4.112104
1.594095,1.667063
1.637672,1.690005
1.572636,1.650947
1.568879,1.646868
1.608025,1.648951
1.559148,1.635406
1.679853,1.697469
1.516488,1.595904
1.438685,1.501815
1.250945,1.281790
1.175804,1.190065
1.137623,1.137689
1.120177,1.116654
