# best iteration: (array([18]),)
4060298.250000,1570141.500000
25.612581,25.281897
20.285192,19.773932
18.389990,17.793043
17.917423,17.258087
17.093102,16.334787
15.911147,15.030709
15.118958,14.143175
14.660991,13.664496
13.958519,12.907776
13.012133,11.945837
12.384199,11.437731
11.498287,10.589186
60.342484,57.100071
5.872902,5.649440
2.014443,1.850106
3.118445,6.724571
1.720416,1.508793
1.691605,1.478246
1.807764,1.909027
3.862336,5.021121
3.200101,1.726044
80.684868,78.259781
6.606641,8.553741
4.540455,5.783860
1.535043,1.548650
