# best iteration: (array([24]),)
104348.390625,568514.687500
18.944996,18.143272
17.695089,16.931660
18.346834,17.555090
17.592930,16.744184
16.639162,15.825345
15.848321,14.925678
14.261270,13.025950
12.832233,11.493435
11.855821,10.612507
11.203511,9.956707
10.383661,9.211829
8.624646,7.728193
4.228518,3.810989
1.882864,1.619207
1.683547,1.430066
1.916282,2.239122
1.573305,1.358906
1.489889,1.311728
1.384635,1.254584
1.306741,1.212008
1.221645,1.167775
92.394363,93.281769
1.143313,1.130031
1.123076,1.107028
