# best iteration: (array([38]),)
603179.125000,1234.081299
18.884586,18.243734
17.821672,17.127741
16.972761,16.217560
17.211533,16.444954
17.146566,16.391142
17.007448,16.270885
17.086317,16.291447
74.611336,34.409103
17.078022,17.135422
16.203346,15.438147
15.564390,14.724144
15.686140,19.892006
4.124468,2.433293
1.787716,1.452800
1.740705,1.411472
1.714085,1.387017
2.102749,1.993473
1.777185,1.504456
1.919468,1.730775
1.686515,1.365287
16.970055,6.437160
76.601562,47.565067
2.425970,2.549559
1.746475,1.422733
1.673125,1.357357
1.939055,1.570002
1.782468,1.471297
2.618815,2.200537
1.712793,1.398515
1.908575,1.688537
27.775660,36.931240
1.881338,1.971589
1.702288,1.386209
1.676988,1.364336
2.865530,2.491250
1.771964,1.544391
1.248349,1.157102
1.135186,1.104416
4.266169,1.301581
