# best iteration: (array([48]),)
3230528.750000,704167.312500
18.128967,18.215397
17.055952,17.124680
15.842614,15.901251
14.990481,15.144339
1406.001465,2497.306152
13.646691,14.024692
13.114529,13.557239
17.502035,21.804136
12.196903,12.776321
11.541639,12.170372
723.263611,1139.433472
9.661943,10.136800
10.211018,10.066273
8.270362,8.645689
7.873258,8.117230
114.969528,122.891685
5.381126,5.656075
4.677967,4.946104
6.964826,8.256370
4.620564,9.119858
3.778207,4.665504
3.502242,3.765459
3.360767,3.625482
3.267568,3.521359
6.850250,9.355000
3.204248,3.446516
3.862881,4.310325
80.782021,126.965408
3.104179,3.324327
3.045397,3.252455
2.994252,3.186862
2.915979,3.110669
2.569584,2.704372
1.758586,1.790683
8.690994,1.877263
11.779498,23.881241
1.617086,1.649759
1.655023,1.751542
1.923212,1.908227
5.237543,8.711235
1.766064,1.933780
1.507815,1.562343
1.405786,1.414916
3.298414,5.955356
1.519741,1.469324
8.949930,6.039449
14.516849,19.029142
1.209195,1.222930
40.588013,57.575275
