# best iteration: (array([25]),)
772358.437500,1391.074707
18.461639,18.075607
17.203377,16.586973
15.931697,15.164261
15.714867,14.858184
14.447055,13.416853
13.828675,12.691092
12.626175,11.442211
12.068154,10.830434
11.468110,10.244187
10.618173,9.489672
9.754435,8.572783
17.603357,12.601565
3.977888,3.933693
5.758187,7.831691
1.834136,1.566078
1.722265,1.453090
1.675796,1.402235
124.989296,125.266045
1.673355,1.432831
1.626891,1.384247
1.644777,1.393494
5.100779,3.885729
5.245729,3.618198
3.317709,2.829154
1.275964,1.167431
1.284143,1.260518
1.190043,1.990966
