# best iteration: (array([22]),)
3780267.000000,1706237.125000
20.557997,19.642647
19.110037,18.195055
18.340879,17.519230
18.092926,17.298758
17.865015,17.069040
533.441345,436.090607
16.844063,16.003618
15.994565,15.112545
14.056019,12.779972
12.500451,11.238173
10.580358,9.341982
7.064087,6.401669
19.184298,25.040731
3.634190,3.202959
2.780438,2.611611
1.784588,1.415151
10.684073,9.162139
2.841327,2.037558
8.144882,6.220185
18.407406,26.335110
1.205066,1.155783
1.176352,1.136495
2.599968,3.184873
1.950290,3.176558
