# best iteration: (array([27]),)
925241.250000,60036.828125
19.541662,18.954519
18.565403,17.744942
18.285839,17.455322
18.254923,17.441628
18.094025,17.271299
18.069592,17.223042
17.025120,16.171778
16.037228,15.061217
14.525976,13.794624
11.985451,10.887158
10.353833,9.467046
10.384306,8.331949
4.568795,4.580567
3.654705,3.853969
2.142631,2.002519
1.940786,1.767963
1.725430,1.548693
16.574581,5.953483
1.631076,1.467866
2.002172,2.003053
2.635243,2.391599
2.379002,1.555153
5.494117,4.918139
1.276614,1.331330
15.537621,27.180326
1.263907,1.287812
1.141529,1.182902
78.587059,40.029327
1.278284,1.273917
