# best iteration: (array([26]),)
4756.057617,564371.125000
17.533072,18.071093
16.460583,16.968212
15.114105,15.635814
14.700487,15.290593
13.328853,13.929978
12.122953,12.695209
11.378488,11.882671
544.767883,562.990356
8.952498,9.140814
8.454127,10.934624
713.075806,894.302429
58.945896,90.371834
3.022593,2.989051
2.441865,2.355058
2.027272,1.921204
2.197593,7.417460
1.800689,1.657311
1.427277,1.389819
1.347342,1.323110
3.418496,3.974475
13.219352,18.956253
1.481306,1.468168
7.494535,8.856606
1.531867,1.404010
4.131848,2.444622
1.247897,1.253484
