# best iteration: (array([27]),)
3876522.500000,1398787.375000
20.506411,19.899464
19.036072,18.183546
18.510853,17.668409
18.237885,17.387697
18.167788,17.307489
18.083981,17.221027
17.112381,16.182838
14.955540,13.840282
13.153414,11.927402
12.705699,11.554875
12.056707,10.922451
11.320042,10.230806
10.121941,9.205130
8.265958,7.621149
6.300011,6.276197
78.849213,141.370651
4.955999,4.076824
3.958753,3.932110
3.674911,3.675455
3.540818,3.520081
31.937967,4.538944
3.612322,3.842578
2.643934,2.028668
1.720665,1.455542
1.707478,1.442271
1.649416,1.388953
1.675189,1.376128
1.632811,1.558071
5.969129,2.047229
25.772297,41.391228
6.097081,12.475684
13.605240,10.692628
1.932068,1.727603
3.767468,4.037920
1.734065,1.530095
2.892765,1.941456
1.672266,1.438134
2.882633,1.613659
6.692308,7.463360
