# best iteration: (array([19]),)
1910481.750000,1306085.750000
7.978811,6.480449
7.824493,6.340533
7.533306,6.088796
6.920751,5.554206
6.273377,5.108083
6.018784,4.910287
5.449396,4.448691
5.262783,4.292463
5.044253,4.111386
4.900921,4.000116
4.641160,3.794230
4.441431,3.656538
3.706100,3.114469
2.984607,2.610381
2.225435,2.050950
1.821669,1.768957
1.328356,1.317229
1.189427,1.171511
1.126770,1.131819
1.122127,1.134855
2.009232,2.024871
1.979164,1.979271
5.822795,2.057661
2.036511,2.051058
1.964625,1.962339
1.961318,1.960666
