# best iteration: (array([47]),)
40642840.000000,30357870.000000
62.733791,52.488247
58.559227,50.606884
55.647007,49.778721
53.042580,48.265873
50.288712,46.112583
48.144741,44.435146
46.961624,43.547180
44.354412,41.417057
43.532021,40.843609
121.552094,193.186874
40.894180,38.665222
39.383286,37.416897
35.965073,34.803185
33.549862,33.217628
60.437355,503.788361
29.062086,29.386614
28.461025,28.840231
26.614988,26.856552
26.505672,26.559933
26.925911,27.074100
29.340397,27.370510
28.645813,73.113403
24.228966,24.004337
24.034683,23.829596
24.096411,23.920732
23.893612,23.708427
23.766344,23.579477
23.755085,23.568796
23.817108,23.638582
23.948120,23.784645
23.813971,23.641260
23.110779,22.866011
22.817228,22.544430
23.582592,23.871973
23.072477,22.872801
22.957886,22.705648
22.976854,22.699123
62.038048,47.942924
26.414074,28.425758
22.805422,22.558409
22.881237,25.022053
21.985268,21.620007
21.908596,21.519194
22.016176,21.645704
21.921476,21.536161
22.572638,22.954500
21.709795,21.292980
21.697439,21.334330
22.643446,21.811073
