# best iteration: (array([47]),)
12806501.000000,5919326.000000
55.970764,50.515335
50.118145,45.984123
47.842003,43.980309
47.680168,43.913067
47.529068,43.785431
47.512657,43.702442
46.010109,42.829884
38.376743,37.364758
74.003632,94.365440
27.636072,27.655241
25.438080,25.295420
24.644413,24.275253
22.336792,21.905613
20.328844,19.763395
18.850065,18.229496
19.430861,17.284441
16.238987,15.531939
49.304268,48.047050
70.736221,16.778769
35.941010,27.114853
43.338970,23.261383
3.291183,3.118895
580.428894,768.452942
2.986592,3.368609
1.662433,1.668780
1.543159,1.540388
1.837721,1.631193
1.478670,1.480991
72.578140,23.952679
1.432119,1.432556
4.289169,4.566591
1.396794,1.406034
1.382513,1.399040
3.001273,3.283023
1.348340,1.383240
2.463147,2.531401
1.331157,1.363314
2.725939,1.914158
1.319424,1.355322
20.775639,34.817455
1.315391,1.347906
102.405922,143.708649
1.306558,1.340078
1.326591,1.342691
1.300410,1.333453
1.301283,1.334089
1.296667,1.326746
1.297262,1.327187
9.250730,11.950213
