# best iteration: (array([46]),)
10667841.000000,5601842.500000
56.318714,50.441460
54.178898,49.600101
50.783173,47.166779
48.786125,45.537495
46.998596,44.135769
34.220310,34.320251
27.026329,27.375864
1271.338135,237.716400
22.562124,22.285648
20.701010,20.289249
18.819502,18.304276
16.516985,15.942579
13.651586,13.138282
53.664749,26.504658
5.768566,5.375808
2.772745,2.589951
2.256398,1.916756
1.735911,1.574658
1.633228,1.470829
46.804924,47.516998
1.516855,1.363927
1.484889,1.352002
1.503334,1.366513
1.430280,1.295465
1.428199,1.307954
17.150743,28.754944
1.418928,1.309311
1.402234,1.296049
1.395975,1.298080
1.415072,1.399395
1.391414,1.297842
394.214386,513.332275
1.383849,1.285078
581.353088,401.148682
1.382813,1.281894
1.374100,1.270375
1.389605,1.283701
1.359269,1.264019
1.354859,1.267132
1.639901,1.431536
1.330968,1.251973
103.955307,237.721161
1.289042,1.218996
1.341075,1.294760
1.262279,1.185828
1.255140,1.184628
1.267555,1.218866
1.458796,1.526676
1.253770,1.196045
