# best iteration: (array([34]),)
12373.924805,23950.326172
6.278931,4.918112
522.697571,360.996521
6.168600,4.834325
6.036680,4.733228
5.802550,4.549349
5.445714,4.258552
4.916475,3.844881
4.128135,3.305419
2.969547,2.565074
2.220062,2.049752
2.001484,1.900201
1.924554,1.844859
1.888574,1.811972
1.852328,1.775752
1.814393,1.733059
1.791651,1.698090
1.883180,1.666561
1.877023,1.775825
2.005179,1.910542
1.315055,1.256925
21.461369,31.140699
1.098782,1.083837
1.932438,1.842197
1.145444,1.152040
1.068968,1.049332
1.064579,1.045130
1.807303,1.719253
1.061124,1.047096
1.059738,1.043049
1.061400,1.044114
1.058786,1.040574
6.857672,2.875022
1.058904,1.039511
1.057998,1.038522
1.058182,1.039081
1.930490,3.462458
1.057704,1.039160
1.188583,1.200623
1.057272,1.039461
