# best iteration: (array([46]),)
902389.937500,453932.625000
6.027141,8.144507
5.911736,8.017952
5.800143,7.896090
5.617535,7.704268
15.749808,22.991938
5.397148,7.475595
5.396372,7.471979
5.413747,7.500754
6.471670,7.535328
375.700592,148.979889
5.227554,7.321545
5.074171,7.168607
70.050400,47.996250
4.121689,5.941988
3.384433,4.748608
2.720950,3.496112
2.148154,2.432176
1.481492,1.536165
1.942399,1.866678
1.146213,1.086341
1.120719,1.062565
1.097777,1.040428
1.396703,1.071279
4.267698,2.447460
1.068603,1.014301
1.066547,1.011438
1.065983,1.011775
1.065112,1.011116
1.065733,1.014595
5.138539,2.972695
1.079921,1.039161
1.071497,1.024513
1.067966,1.016737
47.373970,58.826756
1.072087,1.016921
1.064133,1.010728
1.063866,1.009556
1.276828,1.166142
1.063554,1.008658
1.089360,1.069580
1.062843,1.008219
1.062506,1.008469
1.145677,1.184609
1.062002,1.008127
2.038496,1.015517
1.061646,1.007724
2.540721,5.285036
1.061975,1.008932
1.061237,1.007964
