# best iteration: (array([57]),)
192474.000000,12777.908203
30.457750,27.826029
29.979950,27.315264
29.750446,27.066893
29.248043,26.482065
28.112492,25.164909
25.039717,21.789139
22.529068,19.322308
21.250904,18.187439
18.313265,15.614057
15.458489,13.085280
14.063384,11.855032
12.515418,10.468915
11.823667,10.507086
4.962927,4.287256
3.244096,3.349954
3.158813,3.247197
3.103586,3.204120
3.055234,3.164228
2.999496,3.116828
3.003267,3.123415
2.815309,2.945198
2.450813,2.577604
1.416934,1.472940
1.239940,1.275352
1.214032,1.241146
1.191346,1.216132
1.204974,1.215036
1.172707,1.195716
1.168403,1.191097
1.161995,1.184197
1.185720,1.282854
1.156406,1.178131
1.151452,1.171703
1.150797,1.171375
8.401871,3.912845
1.146754,1.166575
1.158277,1.169445
1.143853,1.162942
1.144886,1.163170
1.141821,1.162057
1.143358,1.162156
21.574144,10.598590
1.139569,1.161500
1.139861,1.160977
13.206712,15.369123
1.137586,1.160961
1.137456,1.161428
1.149092,1.367810
1.136526,1.161269
2.617014,2.738965
1.135089,1.160839
1.137453,1.163732
1.133630,1.160320
1.132431,1.160402
1.132442,1.163074
1.130904,1.160773
1.132493,1.160309
1.129826,1.160462
1.129618,1.160445
