# best iteration: (array([57]),)
8601.958984,135397.906250
29.901524,26.798182
29.437414,26.281242
28.676294,25.414362
56.293526,78.992363
62.569897,49.900528
23.696283,20.075121
23.159710,19.549707
22.763418,19.170639
22.308203,18.761219
21.462290,18.033665
19.893354,19.519955
16.437191,13.725038
13.683452,11.263052
12.354705,10.167273
11.517447,9.499362
3.558096,3.568532
3.341433,3.337126
26.871748,39.568005
3.027903,3.016046
2.860553,2.860190
2.749633,2.756653
2.699559,2.797618
2.576309,2.608992
2.541417,2.558336
2.433874,2.470127
2.452658,2.588519
2.113922,2.115142
1.390630,1.380754
1.773397,1.361991
1.211670,1.187907
1.666610,1.205080
1.194442,1.164224
1.183103,1.153294
1.181022,1.150830
2.188125,1.978290
1.173748,1.142709
1.187167,1.182284
1.168944,1.137279
10.086481,4.079027
1.167708,1.135463
1.163329,1.131640
1.161856,1.130526
1.163876,1.130845
1.352793,1.260556
1.159896,1.128076
1.160439,1.127731
1.229120,1.140910
1.156022,1.124045
1.152424,1.121093
1.529454,1.614857
8.444400,5.893840
1.149200,1.118277
1.151230,1.118167
1.164459,1.298724
1.145647,1.114799
1.155089,1.123326
1.143982,1.113113
1.146150,1.114393
1.176103,1.185760
