# best iteration: (array([12]),)
422.862976,201.496902
3.597553,4.023364
3.434361,3.745905
3.294888,3.565012
2.635188,2.896428
1.575061,1.699442
1.467857,1.595291
1.396588,1.538218
1.333172,1.490578
1.297233,1.466714
1.289081,1.496446
1.272197,1.437697
1.324537,1.401008
1.265031,1.427107
1.263630,1.425280
1.262818,1.424529
1.262673,1.424215
1.261467,1.424451
1.260950,1.423583
1.260351,1.424123
1.350818,1.419597
1.259457,1.424302
1.259087,1.423804
1.258675,1.424308
1.258344,1.422076
1.257925,1.423199
1.257379,1.423691
1.256914,1.423837
1.256369,1.423563
1.255811,1.422986
1.255800,1.428350
1.254135,1.421101
1.253325,1.415785
1.254655,1.425355
1.381891,1.627452
1.249998,1.414641
1.249072,1.412876
1.248139,1.410816
1.247081,1.411046
1.245876,1.410460
