# best iteration: (array([28]),)
101.997810,66.729630
3.790236,3.936010
3.536622,3.713793
3.445936,3.614757
3.318401,3.477582
3.074212,3.255238
2.285346,2.394910
1.512982,1.603809
1.417686,1.512304
1.391929,1.496702
1.365593,1.470310
1.345729,1.451029
1.326340,1.435025
1.307912,1.420608
1.298259,1.447685
1.273373,1.397364
1.249249,1.389486
1.228287,1.380008
1.206968,1.370961
1.187457,1.357938
1.173575,1.351343
1.180933,1.355467
1.163145,1.356150
1.159794,1.354340
1.157639,1.356851
1.151979,1.355092
1.150818,1.374025
1.149952,1.393100
1.152313,1.342453
1.154253,1.369413
1.144145,1.357800
1.138915,1.361149
1.138360,1.343720
1.143308,1.358459
1.138032,1.362249
1.142105,1.384684
1.137198,1.368150
1.134416,1.357784
1.159234,1.431878
1.132551,1.356635
