# best iteration: (array([58]),)
200748.906250,6811.484863
29.504642,26.842241
29.152954,26.469255
28.692518,25.610033
25.961967,23.054689
23.534721,20.650394
24.681866,20.780619
22.945724,20.071062
22.747862,19.892860
22.512794,19.689211
22.087564,19.298752
20.649872,18.023094
15.463508,13.306243
13.007405,11.123018
12.026185,10.103434
11.404284,9.594704
4.392969,5.598508
3.145080,3.425991
3.003524,3.242700
3.019593,3.247885
2.855891,3.080790
3.022065,3.200908
2.748258,2.940742
2.391068,2.602470
4.260198,3.700854
2.018556,2.197949
1.490130,1.647287
1.272884,1.365250
3.092947,4.279522
1.183006,1.251693
1.178174,1.243710
1.170228,1.236151
1.167809,1.233624
1.431252,1.672927
1.163364,1.229605
2.478098,2.152006
1.160432,1.227760
1.159422,1.227621
5.570472,7.571137
6.796317,1.541816
1.155263,1.223481
1.990060,2.758965
1.153034,1.220278
1.152712,1.219989
1.192264,1.452255
15.700200,12.840467
1.150132,1.216641
1.309365,1.224728
1.149009,1.215529
1.415927,1.777380
1.147745,1.214216
1.146688,1.212408
1.147194,1.214861
1.153684,1.236468
1.145490,1.212383
1.144647,1.210894
1.144285,1.210683
1.439420,1.326209
1.143045,1.209572
1.565901,1.867001
