# best iteration: (array([14]),)
493.084564,241.731064
4.269298,5.210003
3.453834,4.367358
2.987193,3.835252
1.357118,1.768211
1.221202,1.499472
1.201760,1.471427
1.192473,1.461229
1.209892,1.461292
1.386854,1.666774
1.221300,1.480226
1.171511,1.423064
1.167574,1.419561
1.165117,1.418564
1.159613,1.418168
1.288937,1.522941
1.246927,1.558592
1.162349,1.445992
1.148905,1.423158
1.147334,1.430205
1.149946,1.436240
1.216951,1.603112
1.254862,1.542677
1.144318,1.441493
1.149292,1.454270
1.144127,1.442070
1.142010,1.441226
1.170124,1.457009
1.140424,1.436486
