# best iteration: (array([39]),)
122038.734375,6024.311035
28.863531,29.262026
28.611240,28.929317
28.159649,28.268902
27.400257,27.327032
26.428642,26.050568
25.067600,24.400404
23.550514,22.730669
22.486753,21.737579
22.192041,21.440290
21.586842,20.962538
20.653044,20.108704
18.543110,18.207603
14.482530,15.290573
12.910134,13.989127
17.303873,13.218781
5.538300,6.351705
3.342119,3.943954
3.151347,3.791924
3.078856,3.729878
2.980958,3.645640
2.943274,3.610175
2.895305,3.556888
2.846444,3.504772
3.994776,5.530599
2.707356,3.357158
2.611282,3.249105
2.513057,3.127843
2.376860,2.915641
1.913305,2.204605
1.577014,1.695835
1.400530,1.454499
1.267929,1.311595
1.230097,1.266109
2.182607,3.057422
1.246519,1.262003
1.197786,1.226815
1.193242,1.221007
1.188579,1.214572
1.187210,1.212670
