# best iteration: (array([39]),)
58304.488281,1122.308594
28.178471,29.108932
27.712219,28.472994
26.499044,26.849287
23.995121,23.825178
36.555763,21.915272
21.665930,21.409420
21.229122,21.048889
20.745508,20.542013
19.626703,19.573078
17.411505,17.650589
14.434670,14.990959
13.744310,14.393184
12.257915,13.199299
12.570252,12.688701
7.903446,9.012688
5.619971,6.382080
3.130919,3.835622
2.942837,3.714453
2.992183,4.002297
2.836727,3.644470
2.797754,3.609237
2.854363,3.860760
2.711986,3.519616
2.687418,3.558202
2.562564,3.353199
2.501140,3.277339
2.420563,3.215354
2.351895,3.132044
2.314570,3.093352
2.249755,3.032640
2.644702,3.499451
2.185929,2.966133
2.208951,3.053234
2.125814,2.892900
2.058609,2.806424
1.522486,1.912766
1.195016,1.383963
1.165233,1.329706
1.155015,1.311359
