# best iteration: (array([10]),)
1471.183716,891.918396
72.266884,63.362659
3.752888,4.072185
3.234547,3.479103
1.726866,1.761790
1.675990,1.735596
1.356263,1.328301
1.334222,1.317018
1.319042,1.280129
1.313876,1.271841
1.309606,1.265158
1.308136,1.265599
1.316991,1.294157
1.316590,1.271635
1.303641,1.265928
1.301247,1.268604
1.299293,1.274332
1.296830,1.275996
1.346173,1.289526
1.322125,1.326480
1.292550,1.277846
1.285421,1.274725
1.282999,1.273124
1.280364,1.273868
1.277043,1.277622
1.273462,1.282043
1.269075,1.290467
1.268329,1.293470
