# best iteration: (array([38]),)
4642575.500000,2092299.625000
16.647455,17.711641
15.110648,15.849270
14.558064,15.169493
14.178954,14.696585
13.691238,14.134231
13.642877,14.093746
13.299442,13.678579
12.913006,13.199983
11.850959,11.935324
10.693017,10.698873
12.152678,10.397610
9.476871,9.538588
8.786760,8.829940
7.863240,7.869623
6.154476,6.170195
11.260188,5.165530
3.487387,2.298146
2.482410,1.811656
1.790386,1.604360
1.795648,1.626037
1.854851,1.650955
1.643813,1.486706
1.546906,1.417298
1.409001,1.321556
1.301373,1.249531
1.236166,1.202079
1.398511,2.039237
6.586104,1.701752
11.213429,10.040330
1.281977,1.227740
1.234069,1.210106
1.163483,1.149946
1.159362,1.148407
1.149185,1.140269
1.140138,1.130488
1.141205,1.131906
21.661676,25.404751
1.124577,1.123413
1.124191,1.123975
