# best iteration: (array([37]),)
226.767731,864.279419
68.170067,61.627014
5.984271,5.390237
5.907315,5.457878
5.036586,5.186503
5.911944,5.289404
4.598076,4.653168
4.191626,4.405822
4.475730,4.550128
4.517506,4.624170
4.144812,4.454421
4.114134,4.216764
3.704910,3.976444
3.338328,3.468192
3.363134,3.439473
3.472939,3.665914
3.027903,3.102556
2.842967,2.951982
2.159203,2.126569
1.568998,1.681154
1.580056,1.569373
1.625439,1.447857
1.432180,1.187337
1.931266,1.458096
1.396781,1.555365
1.324219,1.213334
1.278651,1.222611
1.307773,1.149516
1.263893,1.201373
1.376461,1.280751
1.271274,1.292287
1.228698,1.183191
1.363385,1.196205
1.219816,1.152005
1.224175,1.167648
1.245048,1.234886
1.244270,1.168656
1.220143,1.148924
1.243447,1.231278
1.307766,1.267338
