# best iteration: (array([56]),)
44.429893,152305.843750
29.769739,26.978935
29.276918,26.396971
28.677673,25.712048
27.157804,23.933332
24.719229,21.258640
23.028957,19.559595
22.271633,18.853546
20.763676,17.512186
17.085665,14.355274
15.527912,12.994630
14.807932,12.309864
13.501812,11.182362
8.553446,7.385844
3.889940,3.850797
3.418017,3.444468
3.465245,3.391877
24.920530,15.342887
3.399178,3.420627
3.088026,3.249228
32.237946,19.054638
3.039711,3.199061
3.191898,3.311034
2.930764,3.093133
2.858428,3.022955
2.761290,2.918902
2.586832,2.717952
1.919284,1.990946
1.906056,1.892603
1.402555,1.397990
1.342550,1.332932
1.355490,1.307578
1.280266,1.267215
1.448699,1.612196
1.244426,1.231454
1.245044,1.298365
1.220951,1.208958
1.215625,1.218103
2.577334,8.470531
1.195979,1.188915
3.575943,1.834221
1.176968,1.171899
1.167785,1.165125
1.202448,1.197487
1.149908,1.150763
1.144876,1.146439
1.144432,1.148242
1.140284,1.142986
1.142259,1.147504
1.138671,1.141625
1.139404,1.144383
1.137065,1.140482
1.137773,1.142698
1.138483,1.144804
1.136886,1.142498
1.142773,1.145920
1.134694,1.139395
1.149409,1.165647
1.134229,1.139471
1.135574,1.142014
