# best iteration: (array([38]),)
563.740173,217.262100
25.498182,25.780609
6.225741,7.796954
4.612280,5.900735
4.086813,5.277980
4.005251,4.768076
3.393682,4.285359
3.223006,4.143928
2.691690,3.432737
1.828535,2.325238
1.454295,1.785598
1.398759,1.700646
1.378078,1.692581
1.334972,1.600247
1.314514,1.575081
1.300784,1.560275
1.290142,1.550145
1.280179,1.540395
1.270207,1.528554
1.260391,1.515170
1.251431,1.506104
1.242756,1.492376
1.235454,1.481236
1.227131,1.473084
1.219867,1.465271
1.213005,1.459127
1.206825,1.455189
1.202092,1.453026
1.196075,1.451030
1.191432,1.447024
1.186087,1.446360
1.181426,1.444018
1.177048,1.441197
1.172773,1.437877
1.168681,1.435329
1.164975,1.433546
1.164372,1.432737
1.158331,1.428040
1.155191,1.427651
1.159672,1.450460
