# best iteration: (array([39]),)
227700.281250,48342.328125
29.128267,29.935955
28.684887,29.352535
28.486099,29.061298
28.152065,28.601854
27.606730,27.857632
26.450989,26.275600
24.132303,23.550537
75.190125,115.055420
21.947947,21.383524
21.728003,21.209169
42.642307,20.869125
20.612316,20.115639
19.273933,18.791693
16.132973,15.983850
14.751527,14.813772
14.014389,14.072086
13.397242,13.472495
9.842818,9.634701
8.448174,8.611121
7.884738,8.226597
7.768815,8.590965
6.126585,6.247713
3.774247,4.230874
3.193661,4.376091
2.843853,3.489805
3.519695,3.719144
13.250195,21.710222
2.641724,3.274597
2.611481,3.247133
2.590969,3.230616
2.575215,3.217212
2.552320,3.193862
2.533327,3.172996
3.858632,4.209746
2.839250,3.296550
2.478110,3.104720
2.447786,3.068239
2.418626,3.032187
2.389182,2.995835
