# best iteration: (array([16]),)
1224.719238,813.182068
66.358170,58.723530
3.774197,4.095024
2.923245,3.268521
1.856745,2.093273
1.423214,1.581240
1.393110,1.557486
1.353162,1.456716
1.339285,1.441862
1.325898,1.427235
1.393032,1.522102
1.300478,1.403739
2.314668,2.725852
1.280709,1.388957
1.272564,1.385583
1.266815,1.379535
1.275606,1.365230
1.288813,1.373684
1.250530,1.384719
1.245004,1.375099
1.241886,1.374662
1.240081,1.377171
1.296919,1.377604
1.236257,1.383979
1.234250,1.389034
1.232850,1.390522
1.231324,1.391680
1.230169,1.392076
1.243742,1.405503
1.230339,1.379019
1.225071,1.380009
1.263751,1.372300
1.239979,1.458089
1.222536,1.387453
