# best iteration: (array([26]),)
78.091209,167.007446
6.609919,6.787306
4.635186,5.184560
4.151838,4.898318
3.940309,4.680254
3.704825,4.441634
3.514471,4.281464
3.356383,4.090578
3.350604,3.974974
3.017596,3.637929
2.769188,3.543399
2.215663,2.719244
1.543579,1.887346
1.410584,1.692809
1.397945,1.663299
1.382948,1.667545
1.374027,1.629902
1.422700,1.659985
1.486801,1.638281
1.382605,1.682716
1.393064,1.655213
1.265612,1.540073
1.331275,1.589257
1.224774,1.514367
1.226705,1.551819
1.422529,1.665079
1.200540,1.503021
1.271833,1.635810
1.185551,1.533899
1.315418,1.645579
1.201313,1.537818
1.189906,1.523569
1.170592,1.524155
1.178607,1.538644
1.168062,1.527978
1.175512,1.546005
1.163190,1.533818
1.166281,1.543617
1.159115,1.549091
1.181290,1.559073
1.220574,1.574603
