# best iteration: (array([33]),)
79.083656,116.501068
4.408406,5.062828
3.750700,4.474511
3.520175,4.143379
3.364732,3.887556
3.265943,3.658931
2.591742,3.009496
1.187598,1.533761
1.134860,1.477998
1.191403,1.531049
1.094469,1.422249
1.068111,1.386750
1.049261,1.367252
1.044761,1.372875
1.042077,1.364111
1.273485,1.846812
1.510787,1.412762
1.038197,1.355090
1.360782,1.382762
1.036139,1.354578
1.035458,1.351789
1.034569,1.352638
1.092875,1.455773
1.037433,1.372682
1.041063,1.402521
1.031387,1.347600
1.030258,1.348977
1.029077,1.348366
1.096316,1.510555
1.026197,1.346435
1.024111,1.351071
1.021988,1.348290
1.019952,1.350009
1.020964,1.345378
1.015972,1.355086
1.014352,1.356277
1.013044,1.357312
1.012088,1.354425
1.011138,1.360014
1.480079,1.631070
