# best iteration: (array([39]),)
119286.429688,5233.302246
28.450224,29.094398
28.111082,28.674101
27.122519,27.450729
25.496229,25.389944
23.509794,22.923473
22.656752,21.770435
21.785248,21.042789
34.597546,23.758808
21.093456,20.438406
21.134144,21.251926
19.804832,19.309954
18.783371,18.248207
16.143547,16.386412
13.457972,14.493119
19.564342,10.538189
4.662504,5.357852
3.367771,4.022003
3.172021,3.834261
3.889068,5.137816
3.025089,3.722124
3.112449,4.129678
2.981963,3.675640
2.962765,3.659103
2.949001,3.643462
2.932849,3.628004
2.919751,3.616238
9.291231,10.788457
6.046542,4.491819
2.896950,3.583945
2.850176,3.553634
2.832743,3.539523
2.840008,3.536197
2.794903,3.505248
2.779962,3.491065
2.962607,3.516791
2.748829,3.457617
4.184143,3.501107
2.719847,3.425443
2.699109,3.401316
