# best iteration: (array([39]),)
261.960907,152.066772
7.718022,8.951177
6.156603,7.295643
5.328331,6.412120
5.079883,6.803009
4.606124,5.641462
4.434577,5.411253
4.263914,5.239910
3.609591,4.420212
3.159578,3.854414
2.839420,3.450436
2.459274,2.579248
1.613755,1.585050
1.598736,1.831722
1.321487,1.385225
1.305628,1.424814
1.297282,1.350059
1.495801,1.614365
1.483660,1.348986
1.353315,1.535395
1.346774,1.362551
1.343757,1.341853
1.351146,1.373358
1.387993,1.333894
1.280833,1.319218
1.244458,1.355921
1.252355,1.328429
1.342226,1.542728
1.318393,1.508776
1.249242,1.327176
1.286867,1.338021
1.252408,1.390981
1.310632,1.479798
1.234271,1.371379
1.255852,1.387650
1.270413,1.362885
1.282588,1.329498
1.248892,1.387668
1.224845,1.307006
1.222246,1.300528
