# best iteration: (array([9]),)
180.528351,74.211998
3.354194,3.780313
3.151220,3.535733
3.017828,3.405046
2.532895,2.890678
1.286959,1.544887
1.304710,1.549997
1.178319,1.420932
1.146807,1.402507
1.112514,1.382218
1.122318,1.548217
1.074164,1.388246
1.067602,1.386742
1.064967,1.384942
1.062858,1.386419
1.064338,1.394353
1.059261,1.387873
1.057332,1.390069
1.126347,1.472710
1.053849,1.392714
1.053399,1.394676
1.053957,1.399708
1.051885,1.401142
1.051406,1.402387
1.164848,1.439597
1.281095,1.702034
1.050416,1.403633
