# best iteration: (array([39]),)
132341.546875,18177.617188
28.617107,29.644245
28.297321,29.204609
27.832975,28.607464
26.479462,26.873323
24.067869,23.946447
22.316223,22.082319
22.015604,21.877991
24.365459,25.232204
21.762941,21.614340
21.437496,21.310225
20.905924,20.790920
19.793993,19.732031
26.716171,37.506802
15.083238,16.020407
13.092755,13.971160
11.309191,12.355993
14.674671,16.196251
6.625818,8.962383
3.036806,3.761991
3.003285,3.719141
17.413307,21.417402
2.921057,3.668857
2.896152,3.635672
2.857594,3.600034
2.815637,3.558381
2.768231,3.534179
2.742294,3.514102
2.632535,3.392494
2.523761,3.282607
2.384847,3.141332
2.292181,3.027803
2.205172,2.898436
3.327722,3.613526
1.943681,2.494857
1.624737,1.997087
1.348372,1.575719
1.212629,1.366464
1.164445,1.283329
1.147943,1.252084
