# best iteration: (array([39]),)
4172.495117,2306.980225
68.938354,76.081306
56.801720,64.283791
7.771290,8.858603
6.451001,7.090986
5.685249,6.120108
5.176642,5.535099
4.226707,4.435513
3.888909,4.140029
3.842078,4.208643
4.673634,4.889408
3.675069,3.972848
3.545210,3.924935
3.501122,3.878452
3.509797,3.842697
3.622716,3.846811
4.091150,4.040673
2.380969,2.592130
1.586586,1.720633
1.712971,1.808932
1.419245,1.523547
1.595848,1.720155
1.384066,1.507184
1.366186,1.499526
1.485021,1.585760
1.503657,1.696653
1.374514,1.533460
1.400319,1.559685
1.362107,1.552630
1.378918,1.558889
1.373552,1.522765
1.352503,1.540018
1.337736,1.513728
1.437159,1.658679
1.337198,1.517664
1.446337,1.686568
1.352252,1.510567
1.390594,1.577084
1.319742,1.492123
1.321989,1.488804
