# best iteration: (array([25]),)
160.375336,72.230751
4.984493,5.603866
3.853080,4.257038
3.599402,3.881901
3.486674,3.706437
3.396039,3.569244
2.826302,2.955310
1.312018,1.639153
1.147811,1.567862
1.107367,1.561735
1.091351,1.550896
1.086438,1.540820
1.084663,1.537524
1.083841,1.536144
1.083260,1.535612
1.082794,1.535266
1.082452,1.534597
1.216660,1.723513
1.081940,1.533506
1.082751,1.531558
1.081560,1.532302
1.081488,1.530577
1.081171,1.531602
1.132647,1.572898
1.080813,1.528726
1.114476,1.522208
1.080880,1.526395
1.079956,1.529515
1.148377,1.557810
1.078551,1.532785
1.078955,1.529129
1.077426,1.534491
1.076844,1.534891
1.085898,1.540228
1.077610,1.529732
1.075331,1.536182
1.074900,1.535791
1.075043,1.542997
1.074098,1.536561
1.074091,1.536580
