# best iteration: (array([38]),)
23317.257812,14238.858398
27.995281,28.417164
27.229996,27.446863
32.814186,173.459854
24.850540,24.597353
22.972694,22.486359
111.563225,21.883718
22.102146,21.765604
22.790756,30.792591
21.906902,21.449375
21.441303,20.986351
20.610523,20.085751
16.728554,16.766195
14.357840,15.243848
13.184674,14.175306
12.011758,13.085008
10.848337,11.870389
8.369964,9.086675
3.631772,4.139740
3.220242,3.844341
3.147720,3.825216
3.007934,3.662219
2.962059,3.619947
2.935047,3.593384
2.913511,3.572385
2.897029,3.555024
2.876910,3.534878
2.849240,3.506346
2.809067,3.463959
2.751828,3.402023
2.682663,3.326052
2.545701,3.184000
2.443344,3.078393
2.351496,2.985498
3.049250,3.141498
2.257907,2.883492
2.313013,3.578208
2.182876,2.783061
2.104984,2.668177
18.543808,4.987260
