# best iteration: (array([39]),)
352.416901,192.678375
15.295994,13.609581
5.798328,6.202944
5.312584,6.076003
5.059811,5.969069
4.454067,5.336154
4.308391,5.228638
4.299592,5.218365
4.238236,5.137645
4.214683,5.110960
4.290542,5.190921
4.238766,5.142526
25.393009,6.827585
4.150325,5.079155
4.122872,5.051874
4.118611,5.054733
4.326072,5.124921
4.161897,5.109557
4.307552,5.195526
4.083622,4.985267
4.741588,5.312127
3.923678,4.898078
4.026064,4.928374
4.081672,4.966704
3.866230,4.855244
4.004210,5.209074
4.067159,5.253222
4.212567,5.044107
3.967227,4.925512
3.903300,4.861928
3.793328,4.746092
3.751123,4.717022
3.824351,5.043553
3.663531,4.645036
3.798165,4.831485
3.704431,4.683750
3.552755,4.465849
3.269538,4.141791
3.233644,3.702771
3.002807,3.588538
